Brand,Product Name,Product Type,Category,Gender,Production Year,Profit Margin,Profit Made,Release Price,Wholesale Price,Link to Product Pictures
Cartier,Quilted Shoulder Bag,Bags,Bags,Women,2021,81.00%,"$2,106.00","$2,600.00",,https://storage.cloud.google.com/cartier-25/Bag%20Quilted%20Bag.jpeg
Cartier,Panthère Clutch Bag,Bags,Bags,Women,2021,85.00%,"$1,700.00","$2,000.00",,https://storage.cloud.google.com/cartier-25/Bag%20Panthe%CC%80re%20Flat%20Pouch.jpeg
Cartier,Soft Tote Tote,Bags,Bags,Women,2021,78.00%,"$1,872.00","$2,400.00",,https://storage.cloud.google.com/cartier-25/Bag%20Soft%20Clutch.jpeg
Cartier,C De Mini Shoulder Bag,Bags,Bags,Women,2022,83.00%,"$2,158.00","$2,600.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Mini Pouch Pouch Bag,Bags,Bags,Women,2022,79.00%,"$1,264.00","$1,600.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Panthère Compact Crossbody Bag,Crossbody Bag,Bags,Unisex,2022,80.00%,"$1,680.00","$2,100.00",,https://storage.cloud.google.com/cartier-25/Bag%20Panthe%CC%80re%20Flat%20Pouch.jpeg
Cartier,Dome Satchel Satchel Bag,Bags,Bags,Women,2022,75.00%,"$2,025.00","$2,700.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Trinity Mini Bag,Bags,Bags,Women,2022,76.00%,"$1,748.00","$2,300.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Must De Tote,Bags,Bags,Women,2023,84.00%,"$2,016.00","$2,400.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Essential Clutch Bag,Bags,Bags,Women,2023,77.00%,"$1,463.00","$1,900.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Boxy Shoulder Bag,Bags,Bags,Women,2023,82.00%,"$2,050.00","$2,500.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Panthère Shoulder Chain Evening,Bags,Bags,Women,2023,81.00%,"$1,782.00","$2,200.00",,https://storage.cloud.google.com/cartier-25/Bag%20Panthe%CC%80re%20Flat%20Pouch.jpeg
Cartier,Belt Bag,Bags,Bags,Men,2023,85.00%,"$1,530.00","$1,800.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Diabolo De Bag,Bags,Bags,Women,2024,78.00%,"$2,106.00","$2,700.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Foldover Tote Tote,Bags,Bags,Women,2024,83.00%,"$2,075.00","$2,500.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,C De Mini Mini Bag,Bags,Bags,Women,2024,79.00%,"$1,580.00","$2,000.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Flap Shoulder Bag,Bags,Bags,Women,2024,80.00%,"$2,080.00","$2,600.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Zip Crossbody Crossbody Bag,Crossbody Bag,Bags,Unisex,2024,75.00%,"$1,575.00","$2,100.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Marcello De Satchel Bag,Bags,Bags,Women,2025,76.00%,"$2,280.00","$3,000.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Messenger Luxe Messenger Bag,Bags,Bags,Women,2025,84.00%,"$2,352.00","$2,800.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Panthère Mini Mini Bag,Bags,Bags,Women,2025,77.00%,"$1,694.00","$2,200.00",,https://storage.cloud.google.com/cartier-25/Bag%20Panthe%CC%80re%20Flat%20Pouch.jpeg
Cartier,Box Satchel Satchel Bag,Bags,Bags,Women,2025,82.00%,"$2,214.00","$2,700.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
Cartier,Vanity Case Handbag-Carry,Handbag-Carry,Handbag-Carry,Women,2025,81.00%,"$2,025.00","$2,500.00",,https://storage.cloud.google.com/cartier-25/Bag%20C%20Mini.jpeg
H&M,Leather Tote,Bags,Bags,Women,2025,50.00%,$25.00,$49.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Leather%20Tote%20(Premium).jpeg
H&M,Shopper Bag,Bags,Bags,Women,2025,50.00%,$22.50,$44.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Shopper%20with%20Pouch%20Bag.jpeg
H&M,Shopper Bag,Bags,Bags,Women,2025,50.00%,$20.00,$39.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20S%20Shopper.jpeg
H&M,Shopper (Black) Bag,Bags,Bags,Women,2025,50.00%,$25.00,$49.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Coated%20Shopper.jpeg
H&M,Cotton Twill Bag,Bags,Bags,Women,2025,50.00%,$20.00,$39.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Cotton%20Twill%20Shopper.jpeg
H&M,Coated Shopper Bag,Bags,Bags,Women,2025,50.00%,$20.00,$39.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Coated%20Shopper.jpeg
H&M,Water‑Repellent Sports Crossbody Bag,Crossbody Bag,Bags,Unisex,2025,45.00%,$9.00,$19.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Coated%20Shopper.jpeg
H&M,Straw Tote Tote,Bags,Bags,Women,2025,45.00%,$11.25,$24.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Leather%20Tote%20(Premium).jpeg
H&M,Jacquard‑Weave Bag,Bags,Bags,Women,2025,50.00%,$20.50,$40.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Cotton%20Twill%20Shopper.jpeg
H&M,Straw Shoulder Bag,Bags,Bags,Women,2025,45.00%,$10.35,$22.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Straw%20Shoulder%20Bag.jpeg
H&M,Large Slouchy Shoulder Bag,Bags,Bags,Women,2025,50.00%,$26.50,$52.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Straw%20Shoulder%20Bag.jpeg
H&M,Crossbody Crossbody Bag,Crossbody Bag,Bags,Unisex,2025,50.00%,$20.00,$39.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Crossbody%20Bag.jpeg
H&M,Rectangular Shoulder Bag,Bags,Bags,Women,2025,50.00%,$17.50,$34.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Rectangular%20Shoulder%20Bag.jpeg
H&M,Small Shoulder Bag,Bags,Bags,Women,2025,45.00%,$13.50,$29.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Straw%20Shoulder%20Bag.jpeg
H&M,Quilted Phone Phone Bag,Bags,Bags,Women,2025,50.00%,$20.00,$39.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Quilted%20Phone%20Bag.jpeg
H&M,Bowler Bag,Bags,Bags,Women,2025,55.00%,$46.74,$84.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Bowler%20Bag.jpeg
H&M,Studded Bowler Bag,Bags,Bags,Women,2025,50.00%,$26.50,$52.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Bowler%20Bag.jpeg
H&M,Padded Bag,Bags,Bags,Women,2025,45.00%,$11.25,$24.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Coated%20Shopper.jpeg
H&M,Nylon Shoulder Bag,Bags,Bags,Women,2025,45.00%,$9.00,$19.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Nylon%20Shoulder%20Bag.jpeg
H&M,Phone Phone Bag,Bags,Bags,Women,2025,45.00%,$11.25,$24.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20B%20Quilted%20Phone%20Bag.jpeg
H&M,Leather Backpack,Backpack,Bags,Men,2025,50.00%,$37.50,$74.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Backpack.avif
H&M,Canvas Weekend Duffle Bag,Bags,Bags,Men,2025,45.00%,$27.00,$59.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Nylon%20Crossbody%20Bag.jpeg
H&M,Nylon Crossbody Crossbody Bag,Crossbody Bag,Bags,Unisex,2025,45.00%,$15.75,$34.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20%20Nylon%20Tote.jpeg
H&M,Leather Messenger Messenger Bag,Bags,Bags,Men,2025,50.00%,$45.00,$89.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Messenger%20Bag.jpeg
H&M,Leather Bag,Bags,Bags,Men,2025,45.00%,$20.25,$44.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Belt%20Bag.jpeg
H&M,Canvas Tote,Bags,Bags,Men,2025,45.00%,$13.50,$29.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Canvas%20Tote%20Bag.jpeg
H&M,Leather Laptop Laptop,Laptop,Laptop,,2025,55.00%,$54.99,$99.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Laptop%20Bag.jpeg
H&M,Canvas Messenger Messenger Bag,Bags,Bags,Men,2025,50.00%,$25.00,$49.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Canvas%20Messenger%20Bag.jpeg
H&M,Leather Weekender Duffle Bag,Bags,Bags,Men,2025,55.00%,$65.99,$119.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Weekender.jpeg
H&M,Canvas Sling,Bags,Bags,Men,2025,45.00%,$18.00,$39.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Canvas%20Sling%20Bag.jpeg
H&M,Nylon Crossbody Bag,Crossbody Bag,Bags,Unisex,2025,45.00%,$11.25,$24.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Nylon%20Crossbody%20(small).jpeg
H&M,Leather Travel Accessory,Travel Bag,Bags,Men,2025,40.00%,$8.00,$19.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Travel%20Pouch.jpeg
H&M,Canvas Duffle Bag,Bags,Bags,Men,2025,45.00%,$22.50,$49.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Canvas%20Duffle%20(medium).jpeg
H&M,Leather Bag,Bags,Bags,Men,2025,50.00%,$27.50,$54.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Belt%20Bag%20(XL).jpeg
H&M,Nylon Tote,Bags,Bags,Men,2025,45.00%,$15.75,$34.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20%20Nylon%20Tote.jpeg
H&M,Leather Accessory,Bags,Bags,Men,2025,45.00%,$11.25,$24.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Organizer.jpeg
H&M,Canvas Duffle Bag,Bags,Bags,Men,2025,50.00%,$45.00,$89.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Canvas%20Weekend%20Bag.jpeg
H&M,Leather Sling Bag,Bags,Bags,Men,2025,45.00%,$20.25,$44.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Nylon%20Crossbody%20(small).jpeg
H&M,Leather Crossbody Bag,Crossbody Bag,Bags,Unisex,2025,50.00%,$27.50,$54.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Leather%20Crossbody.jpeg
H&M,Canvas Utility Bag,Bags,Bags,Men,2025,45.00%,$18.00,$39.99,,https://storage.googleapis.com/h-and-m-2025/H%26M%20M%20B%20Canvas%20Utility%20Belt%20Bag.jpeg
Lululemon,All Set Gym 32L Bag,Bags,Bags,Men,2025,59.00%,$75.52,$128.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20All%20Set%20Gym%20Bag%2032L.jpeg
Lululemon,City Adventurer 20L Backpack,Backpack,Bags,Men,2025,59.00%,$57.82,$98.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20City%20Adventurer%20Backpack%2020L.jpeg
Lululemon,Command The Day 26L Backpack,Backpack,Bags,Men,2025,58.00%,$74.24,$128.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Command%20the%20Day%20Backpack%2026L.jpeg
Lululemon,Commuter Laptop Backpack,Backpack,Bags,Men,2025,59.00%,$75.52,$128.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Commuter%20Laptop%20Backpack.jpeg
Lululemon,Core Utility Sling Handbag,Handbag,Handbag,Men,2025,58.00%,$45.24,$78.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Core%20Utility%20Sling.jpeg
Lululemon,Everyday 2.0 23L Backpack,Backpack,Bags,Men,2025,59.00%,$57.82,$98.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Everyday%20Backpack%20Nano.jpeg
Lululemon,Fast And Free Running Bag,Bags,Bags,Men,2025,57.00%,$27.36,$48.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Fast%20and%20Free%20Running%20Belt.jpeg
Lululemon,License To Train Backpack,Backpack,Bags,Men,2025,58.00%,$68.44,$118.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20License%20to%20Train%20Backpack.jpeg
Lululemon,Mobile Office Tote Bag,Bags,Bags,Men,2025,59.00%,$69.62,$118.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Mobile%20Office%20Tote.jpeg
Lululemon,Modal Crossbody Bag,Crossbody Bag,Bags,Men,2025,59.00%,$46.02,$78.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Modal%20Crossbody%20Bag.jpeg
Lululemon,New Venture Duffel 40L Bag,Bags,Bags,Men,2025,58.00%,$80.04,$138.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20New%20Venture%20Duffel%20Bag%2040L.jpeg
Lululemon,Out Of Range 25L Backpack,Backpack,Bags,Men,2025,57.00%,$72.96,$128.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Out%20of%20Range%20Backpack%2025L.jpeg
Lululemon,Performance Bag,Bags,Bags,Men,2025,58.00%,$27.84,$48.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Performance%20Bifold%20Wallet.jpeg
Lululemon,Surge Duffel 30L Bag,Bags,Bags,Men,2025,58.00%,$74.24,$128.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Surge%20Duffel%20Bag%2030L.jpeg
Lululemon,Tech City Messenger Bag,Bags,Bags,Men,2025,59.00%,$69.62,$118.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Tech%20City%20Messenger%20Bag.jpeg
Lululemon,Training Essentials Sling Bag,Bags,Bags,Men,2025,59.00%,$51.92,$88.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Training%20Essentials%20Sling.jpeg
Lululemon,Urban Commute Pack Bag,Bags,Bags,Men,2025,58.00%,$62.64,$108.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Urban%20Commute%20Pack.jpeg
Lululemon,Venture Day Pack Bag,Bags,Bags,Men,2025,58.00%,$56.84,$98.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Venture%20Day%20Pack.jpeg
Lululemon,Woven Texture Backpack,Backpack,Bags,Men,2025,58.00%,$62.64,$108.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Woven%20Texture%20Backpack.jpeg
Lululemon,Wunderlust Backpack,Backpack,Bags,Men,2025,58.00%,$56.84,$98.00,,https://storage.googleapis.com/lululemon-202/Lululemon%20B%20Wunderlust%20Backpack.jpeg
Gucci,Tailored Women'S Suit,Suits,Suits,Women,2021,68.00%,"$2,584.00","$3,800.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Tailored%20Blazer%20Suit.avif
Gucci,Classic Wool Women'S Suit,Suits,Suits,Women,2021,72.00%,"$3,024.00","$4,200.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Classic%20Wool%20Suit.jpeg
Gucci,Silk & Velvet Women'S Suit,Suits,Suits,Women,2022,75.00%,"$3,375.00","$4,500.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Silk%20%26%20Velvet%20Suit.jpg
Gucci,Printed Ensemble Women'S Suit,Suits,Suits,Women,2022,68.00%,"$2,652.00","$3,900.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Silk%20%26%20Velvet%20Suit.jpg
Gucci,Double-Breasted Women'S Suit,Suits,Suits,Women,2023,70.00%,"$2,800.00","$4,000.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Double-Breasted%20Suit.avif
Gucci,Check Pattern Women'S Suit,Suits,Suits,Women,2023,65.00%,"$2,795.00","$4,300.00",,https://storage.cloud.google.com/gucci-25/Bag%20Gucci%20Check%20Pattern%20Suit.jpg
Gucci,Structured Tailored Women'S Suit,Suits,Suits,Women,2024,73.00%,"$3,285.00","$4,500.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Structured%20Tailored%20Suit.jpg
Gucci,Embellished Evening Women'S Suit,Suits,Suits,Women,2024,78.00%,"$3,900.00","$5,000.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Embellished%20Evening%20Suit.jpg
Gucci,Modern Minimalist Women'S Suit,Suits,Suits,Women,2025,70.00%,"$2,940.00","$4,200.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Modern%20Minimalist%20Suit.jpeg
Gucci,Luxe Designer Women'S Suit,Suits,Suits,Women,2025,80.00%,"$3,840.00","$4,800.00",,https://storage.googleapis.com/gucci-25/Suit%20Gucci%20Luxe%20Designer%20Suit.jpeg
Versace,Double-Breasted Wool Women'S Suit,Suits,Suits,Women,2025,74.00%,"$3,552.00","$4,800.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Tailored%20Silk%20Blazer%20%26%20Trousers.webp
Versace,Tailored Silk & Women'S Suit,Suits,Suits,Women,2025,75.00%,"$3,900.00","$5,200.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Tailored%20Silk%20Blazer%20%26%20Trousers.webp
Versace,Cropped & High-Waist Pants Women'S Suit,Suits,Suits,Women,2025,76.00%,"$3,724.00","$4,900.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Cropped%20Blazer%20%26%20High-Waist%20Pants.jpeg
Versace,Cashmere-Blend Fitted Women'S Suit,Suits,Suits,Women,2025,77.00%,"$3,850.00","$5,000.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Cashmere-Blend%20Fitted%20Suit.webp
Versace,Elegant Beige Set Women'S Suit,Suits,Suits,Women,2025,74.00%,"$3,478.00","$4,700.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Beige%20Suit%20Set.jpeg
Versace,Modern Tailored Fit Women'S Suit,Suits,Suits,Women,2024,74.00%,"$3,404.00","$4,600.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Modern%20Tailored%20Fit%20Suit.webp
Versace,Classic Parisian Women'S Suit,Suits,Suits,Women,2024,75.00%,"$3,825.00","$5,100.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Classic%20Parisian%20Suit.webp
Versace,Belted & Slim Women'S Suit,Suits,Suits,Women,2024,76.00%,"$3,610.00","$4,750.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Tailored%20Silk%20Blazer%20%26%20Trousers.webp
Versace,High-Shoulder Executive Women'S Suit,Suits,Suits,Women,2024,77.00%,"$3,965.50","$5,150.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20High-Shoulder%20Executive%20Suit.webp
Versace,Relaxed Fit Business Women'S Suit,Suits,Suits,Women,2024,74.00%,"$3,589.00","$4,850.00",,https://storage.cloud.google.com/versec-25/W%20SuitVersace%20Relaxed%20Fit%20Business%20Suit.webp
Versace,Textured Wool Women'S Suit,Suits,Suits,Women,2023,74.00%,"$3,330.00","$4,500.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20High-Shoulder%20Executive%20Suit.webp
Versace,Sculpted Shoulder Women'S Suit,Suits,Suits,Women,2023,75.00%,"$3,937.50","$5,250.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Sculpted%20Shoulder%20Suit.jpeg
Versace,Vintage Tweed Women'S Suit,Suits,Suits,Women,2023,76.00%,"$3,648.00","$4,800.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Vintage%20Tweed%20Suit.webp
Versace,Elegant Soft Crepe Set Women'S Suit,Suits,Suits,Women,2023,77.00%,"$3,888.50","$5,050.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Soft%20Crepe%20Suit%20Set.webp
Versace,Classic Pinstripe Women'S Suit,Suits,Suits,Women,2023,74.00%,"$3,626.00","$4,900.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Beige%20Suit%20Set.jpeg
Versace,Minimalist Beige Women'S Suit,Suits,Suits,Women,2022,74.00%,"$3,256.00","$4,400.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Beige%20Suit%20Set.jpeg
Versace,Ultra-Fine Herringbone Women'S Suit,Suits,Suits,Women,2022,75.00%,"$3,750.00","$5,000.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Beige%20Suit%20Set.jpeg
Versace,Soft Draped Women'S Suit,Suits,Suits,Women,2022,76.00%,"$3,610.00","$4,750.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Beige%20Suit%20Set.jpeg
Versace,Iconic Wrap Set Women'S Suit,Suits,Suits,Women,2022,77.00%,"$3,965.50","$5,150.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Beige%20Suit%20Set.jpeg
Versace,Lightweight Summer Women'S Suit,Suits,Suits,Women,2022,74.00%,"$3,404.00","$4,600.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Beige%20Suit%20Set.jpeg
Versace,Structured Formal Women'S Suit,Suits,Suits,Women,2021,74.00%,"$3,182.00","$4,300.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20Elegant%20Beige%20Suit%20Set.jpeg
Versace,Executive Classic Women'S Suit,Suits,Suits,Women,2021,75.00%,"$3,787.50","$5,050.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20High-Shoulder%20Executive%20Suit.webp
Versace,Elegant Pleated Women'S Suit,Suits,Suits,Women,2021,76.00%,"$3,610.00","$4,750.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20High-Shoulder%20Executive%20Suit.webp
Versace,High-Fashion Runway Women'S Suit,Suits,Suits,Women,2021,77.00%,"$4,004.00","$5,200.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20High-Shoulder%20Executive%20Suit.webp
Versace,Business Casual Wool Women'S Suit,Suits,Suits,Women,2021,74.00%,"$3,589.00","$4,850.00",,https://storage.cloud.google.com/versec-25/W%20Suit%20Versace%20High-Shoulder%20Executive%20Suit.webp
Valentino,Double-Breasted Wool Women'S Suit,Suits,Suits,Women,2025,74.00%,"$3,552.00","$4,800.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Double-Breasted%20Wool%20Suit.webp
Valentino,Tailored Silk & Women'S Suit,Suits,Suits,Women,2025,75.00%,"$3,900.00","$5,200.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Tailored%20Silk%20Blazer%20%26%20Trousers.jpeg
Valentino,Cropped & High-Waist Pants Women'S Suit,Suits,Suits,Women,2025,76.00%,"$3,724.00","$4,900.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Cropped%20Blazer%20%26%20High-Waist%20Pants.jpeg
Valentino,Cashmere-Blend Fitted Women'S Suit,Suits,Suits,Women,2025,77.00%,"$3,850.00","$5,000.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Cashmere-Blend%20Fitted%20Suit.webp
Valentino,Elegant Beige Set Women'S Suit,Suits,Suits,Women,2025,74.00%,"$3,478.00","$4,700.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Elegant%20Beige%20Suit%20Set.jpeg
Valentino,Modern Tailored Fit Women'S Suit,Suits,Suits,Women,2024,74.00%,"$3,404.00","$4,600.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Tailored%20Silk%20Blazer%20%26%20Trousers.jpeg
Valentino,Classic Parisian Women'S Suit,Suits,Suits,Women,2024,75.00%,"$3,825.00","$5,100.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Tailored%20Silk%20Blazer%20%26%20Trousers.jpeg
Valentino,Belted & Slim Women'S Suit,Suits,Suits,Women,2024,76.00%,"$3,610.00","$4,750.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20High-Shoulder%20Executive%20Suit.webp
Valentino,High-Shoulder Executive Women'S Suit,Suits,Suits,Women,2024,77.00%,"$3,965.50","$5,150.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20High-Shoulder%20Executive%20Suit.webp
Valentino,Relaxed Fit Business Women'S Suit,Suits,Suits,Women,2024,74.00%,"$3,589.00","$4,850.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Relaxed%20Fit%20Business%20Suit.webp
Valentino,Textured Wool Women'S Suit,Suits,Suits,Women,2023,74.00%,"$3,330.00","$4,500.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20High-Shoulder%20Executive%20Suit.webp
Valentino,Sculpted Shoulder Women'S Suit,Suits,Suits,Women,2023,75.00%,"$3,937.50","$5,250.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Sculpted%20Shoulder%20Suit.webp
Valentino,Vintage Tweed Women'S Suit,Suits,Suits,Women,2023,76.00%,"$3,648.00","$4,800.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Vintage%20Tweed%20Suit.webp
Valentino,Elegant Soft Crepe Set Women'S Suit,Suits,Suits,Women,2023,77.00%,"$3,888.50","$5,050.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20Elegant%20Soft%20Crepe%20Suit%20Set.webp
Valentino,Classic Pinstripe Women'S Suit,Suits,Suits,Women,2023,74.00%,"$3,626.00","$4,900.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20High-Shoulder%20Executive%20Suit.webp
Valentino,Minimalist Beige Women'S Suit,Suits,Suits,Women,2022,74.00%,"$3,256.00","$4,400.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20High-Shoulder%20Executive%20Suit.webp
Valentino,Ultra-Fine Herringbone Women'S Suit,Suits,Suits,Women,2022,75.00%,"$3,750.00","$5,000.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20High-Shoulder%20Executive%20Suit.webp
Valentino,Soft Draped Women'S Suit,Suits,Suits,Women,2022,76.00%,"$3,610.00","$4,750.00",,https://storage.cloud.google.com/valentino-25/Dress%20W%20Valentino%20High-Shoulder%20Executive%20Suit.webp
